1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65
0, 0, 0, 0, 0, 0, 0, 0, 0, 588, 178, 0, 0, 0, 0, 0, 0, 43, 29334, 758, 0, 0, 0, 0, 0, 0, 1265, 25344, 155, 0, 0, 0, 0, 0, 0, 223, 2938, 52, 0, 0, 0, 0, 0, 0, 102, 2451, 22, 0, 0, 0, 0, 0, 0, 148, 6095, 0, 0, 0, 0, 0, 0, 0, 0, 0, epithelium
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 5978, 581, 0, 0, 0, 0, 0, 0, 304, 31684, 375, 0, 0, 0, 0, 0, 0, 735, 59993, 207, 0, 0, 0, 0, 0, 0, 1165, 15712, 53, 0, 0, 0, 0, 0, 0, 292, 2636, 0, 0, 0, 0, 0, 0, 0, 0, 0, epithelium
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 2110, 476, 0, 0, 0, 0, 0, 0, 77, 24307, 884, 0, 0, 0, 0, 0, 0, 988, 36702, 372, 0, 0, 0, 0, 0, 0, 2386, 12399, 1, 0, 0, 0, 0, 0, 0, 208, 314, 0, 0, 0, 0, 0, 0, 0, 0, 0, stroma
0, 0, 0, 0, 0, 0, 0, 0, 0, 12638, 2207, 0, 0, 0, 0, 0, 0, 916, 133761, 1663, 0, 0, 0, 0, 0, 0, 4603, 54456, 7, 0, 0, 0, 0, 0, 0, 136, 271, 0, 0, 0, 0, 0, 0, 0, 17, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, epithelium
0, 0, 0, 0, 0, 0, 0, 0, 0, 53971, 4100, 0, 0, 0, 0, 0, 0, 3965, 126546, 1115, 0, 0, 0, 0, 0, 0, 2408, 46280, 129, 0, 0, 0, 0, 0, 0, 549, 6261, 45, 0, 0, 0, 0, 0, 0, 313, 4590, 6, 0, 0, 0, 0, 0, 0, 103, 119, 0, 0, 0, 0, 0, 0, 0, 0, 0, epithelium
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 352, 85, 0, 0, 0, 0, 0, 0, 7, 17921, 1122, 0, 0, 0, 0, 0, 0, 485, 35832, 1307, 0, 0, 0, 0, 0, 0, 2251, 88572, 404, 0, 0, 0, 0, 0, 0, 3330, 10338, 0, 0, 0, 0, 0, 0, 0, 0, 0, stroma
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1295, 623, 0, 0, 0, 0, 0, 0, 51, 35408, 1575, 0, 0, 0, 0, 0, 0, 1432, 48905, 3278, 0, 0, 0, 0, 0, 0, 5231, 93128, 114, 0, 0, 0, 0, 0, 0, 2254, 6515, 0, 0, 0, 0, 0, 0, 0, 0, 0, stroma
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4592, 784, 0, 0, 0, 0, 0, 0, 239, 16261, 977, 0, 0, 0, 0, 0, 0, 1099, 50209, 603, 0, 0, 0, 0, 0, 0, 2986, 14059, 0, 0, 0, 0, 0, 0, 0, 0, 0, stroma
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 25339, 3635, 0, 0, 0, 0, 0, 0, 2424, 109729, 74, 0, 0, 0, 0, 0, 0, 166, 1159, 2, 0, 0, 0, 0, 0, 0, 57, 275, 1, 0, 0, 0, 0, 0, 0, 13, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, epithelium
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 423, 214, 0, 0, 0, 0, 0, 0, 12, 19217, 1087, 0, 0, 0, 0, 0, 0, 627, 31389, 1103, 0, 0, 0, 0, 0, 0, 1994, 32804, 413, 0, 0, 0, 0, 0, 0, 2304, 28129, 0, 0, 0, 0, 0, 0, 0, 0, 0, stroma
0, 0, 0, 0, 0, 0, 0, 0, 0, 5986, 732, 0, 0, 0, 0, 0, 0, 547, 40105, 144, 0, 0, 0, 0, 0, 0, 748, 7751, 2, 0, 0, 0, 0, 0, 0, 43, 111, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, epithelium
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 59, 60, 0, 0, 0, 0, 0, 0, 0, 13835, 1084, 0, 0, 0, 0, 0, 0, 365, 26131, 1378, 0, 0, 0, 0, 0, 0, 2131, 155653, 622, 0, 0, 0, 0, 0, 0, 5122, 18236, 0, 0, 0, 0, 0, 0, 0, 0, 0, stroma
0, 0, 0, 0, 0, 0, 0, 0, 0, 170, 111, 0, 0, 0, 0, 0, 0, 2, 149844, 16508, 0, 0, 0, 0, 0, 0, 12893, 1164531, 457, 0, 0, 0, 0, 0, 0, 2087, 21550, 14, 0, 0, 0, 0, 0, 0, 108, 625, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, epithelium
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1250, 643, 0, 0, 0, 0, 0, 0, 32, 31446, 979, 0, 0, 0, 0, 0, 0, 1346, 45601, 2154, 0, 0, 0, 0, 0, 0, 3998, 48095, 15, 0, 0, 0, 0, 0, 0, 985, 1097, 0, 0, 0, 0, 0, 0, 0, 0, 0, stroma
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 59, 0, 0, 0, 0, 0, 0, 1, 7302, 490, 0, 0, 0, 0, 0, 0, 203, 13995, 800, 0, 0, 0, 0, 0, 0, 967, 46236, 844, 0, 0, 0, 0, 0, 0, 2837, 18072, 0, 0, 0, 0, 0, 0, 0, 0, 0, stroma
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 503, 101, 0, 0, 0, 0, 0, 0, 28, 45435, 1421, 0, 0, 0, 0, 0, 0, 2890, 37004, 125, 0, 0, 0, 0, 0, 0, 1142, 3158, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, epithelium
0, 0, 0, 0, 0, 0, 0, 0, 0, 70, 19, 0, 0, 0, 0, 0, 0, 10, 5922, 496, 0, 0, 0, 0, 0, 0, 119, 242714, 2602, 0, 0, 0, 0, 0, 0, 6561, 340682, 3087, 0, 0, 0, 0, 0, 0, 12767, 264233, 70, 0, 0, 0, 0, 0, 0, 927, 5202, 0, 0, 0, 0, 0, 0, 0, 0, 0, stroma
0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 34, 0, 0, 0, 0, 0, 0, 0, 2470, 569, 0, 0, 0, 0, 0, 0, 156, 55399, 968, 0, 0, 0, 0, 0, 0, 2221, 50044, 318, 0, 0, 0, 0, 0, 0, 1369, 9416, 16, 0, 0, 0, 0, 0, 0, 258, 663, 0, 0, 0, 0, 0, 0, 0, 0, 0, stroma
0, 0, 0, 0, 0, 0, 0, 0, 0, 1754, 254, 0, 0, 0, 0, 0, 0, 117, 26572, 285, 0, 0, 0, 0, 0, 0, 974, 15011, 29, 0, 0, 0, 0, 0, 0, 234, 4555, 16, 0, 0, 0, 0, 0, 0, 140, 1205, 4, 0, 0, 0, 0, 0, 0, 27, 352, 0, 0, 0, 0, 0, 0, 0, 0, 0, epithelium
0, 0, 0, 0, 0, 0, 0, 0, 0, 467, 39, 0, 0, 0, 0, 0, 0, 31, 3854, 715, 0, 0, 0, 0, 0, 0, 113, 300268, 2973, 0, 0, 0, 0, 0, 0, 9233, 77946, 889, 0, 0, 0, 0, 0, 0, 1985, 25146, 212, 0, 0, 0, 0, 0, 0, 1244, 22446, 0, 0, 0, 0, 0, 0, 0, 0, 0, epithelium
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 574, 301, 0, 0, 0, 0, 0, 0, 21, 44570, 1841, 0, 0, 0, 0, 0, 0, 1984, 69980, 3697, 0, 0, 0, 0, 0, 0, 6828, 93116, 62, 0, 0, 0, 0, 0, 0, 1731, 3779, 0, 0, 0, 0, 0, 0, 0, 0, 0, stroma
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 698, 527, 0, 0, 0, 0, 0, 0, 10, 25225, 2669, 0, 0, 0, 0, 0, 0, 1242, 56280, 4162, 0, 0, 0, 0, 0, 0, 6100, 142100, 107, 0, 0, 0, 0, 0, 0, 4178, 3214, 0, 0, 0, 0, 0, 0, 0, 0, 0, stroma
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 21467, 395, 0, 0, 0, 0, 0, 0, 940, 10069, 103, 0, 0, 0, 0, 0, 0, 521, 3488, 6, 0, 0, 0, 0, 0, 0, 106, 536, 0, 0, 0, 0, 0, 0, 0, 0, 0, epithelium
0, 2, 0, 0, 0, 0, 0, 0, 0, 35345, 3233, 0, 0, 0, 0, 0, 0, 1737, 128474, 4381, 0, 0, 0, 0, 0, 0, 6127, 199820, 260, 0, 0, 0, 0, 0, 0, 2173, 13296, 4, 0, 0, 0, 0, 0, 0, 325, 1053, 0, 0, 0, 0, 0, 0, 0, 17, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, epithelium
0, 0, 0, 0, 0, 0, 0, 0, 0, 1025, 468, 0, 0, 0, 0, 0, 0, 22, 57003, 6380, 0, 0, 0, 0, 0, 0, 4515, 278791, 1040, 0, 0, 0, 0, 0, 0, 2963, 24965, 88, 0, 0, 0, 0, 0, 0, 710, 2556, 20, 0, 0, 0, 0, 0, 0, 181, 1197, 0, 0, 0, 0, 0, 0, 0, 0, 0, epithelium
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 115, 33, 0, 0, 0, 0, 0, 0, 2, 34571, 2527, 0, 0, 0, 0, 0, 0, 1442, 125232, 2645, 0, 0, 0, 0, 0, 0, 7261, 134603, 108, 0, 0, 0, 0, 0, 0, 1072, 7358, 0, 0, 0, 0, 0, 0, 0, 0, 0, stroma
0, 0, 0, 0, 0, 0, 0, 0, 0, 36524, 4390, 0, 0, 0, 0, 0, 0, 3770, 174825, 665, 0, 0, 0, 0, 0, 0, 2723, 24128, 23, 0, 0, 0, 0, 0, 0, 113, 998, 1, 0, 0, 0, 0, 0, 0, 33, 601, 2, 0, 0, 0, 0, 0, 0, 25, 1179, 0, 0, 0, 0, 0, 0, 0, 0, 0, epithelium
0, 0, 0, 0, 0, 0, 0, 0, 0, 221, 94, 0, 0, 0, 0, 0, 0, 0, 4346, 1984, 0, 0, 0, 0, 0, 0, 171, 220163, 859, 0, 0, 0, 0, 0, 0, 5789, 30402, 34, 0, 0, 0, 0, 0, 0, 668, 1974, 6, 0, 0, 0, 0, 0, 0, 116, 462, 0, 0, 0, 0, 0, 0, 0, 0, 0, epithelium
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 341, 117, 0, 0, 0, 0, 0, 0, 9, 192449, 2493, 0, 0, 0, 0, 0, 0, 9465, 53492, 335, 0, 0, 0, 0, 0, 0, 1261, 8370, 39, 0, 0, 0, 0, 0, 0, 503, 3088, 0, 0, 0, 0, 0, 0, 0, 0, 0, epithelium
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 29716, 241, 0, 0, 0, 0, 0, 0, 1048, 7328, 1, 0, 0, 0, 0, 0, 0, 53, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, epithelium
0, 0, 0, 0, 0, 0, 0, 0, 0, 119, 109, 0, 0, 0, 0, 0, 0, 8, 14980, 4230, 0, 0, 0, 0, 0, 0, 464, 144696, 5629, 2, 0, 0, 0, 0, 0, 4999, 255834, 15058, 0, 0, 0, 0, 0, 0, 23236, 689807, 570, 0, 0, 0, 0, 0, 0, 15773, 16950, 0, 0, 0, 0, 0, 0, 0, 0, 0, stroma
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 64, 0, 0, 0, 0, 0, 0, 0, 9072, 943, 0, 0, 0, 0, 0, 0, 319, 18244, 613, 0, 0, 0, 0, 0, 0, 1741, 35858, 5, 0, 0, 0, 0, 0, 0, 700, 284, 0, 0, 0, 0, 0, 0, 0, 0, 0, stroma
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 3908, 602, 0, 0, 0, 0, 0, 0, 172, 50756, 1503, 0, 0, 0, 0, 0, 0, 1728, 83535, 1033, 0, 0, 0, 0, 0, 0, 3217, 66074, 251, 0, 0, 0, 0, 0, 0, 1753, 10614, 0, 0, 0, 0, 0, 0, 0, 0, 0, epithelium
0, 0, 0, 0, 0, 0, 0, 0, 0, 337, 24, 0, 0, 0, 0, 0, 0, 10, 7306, 1186, 0, 0, 0, 0, 0, 0, 324, 136338, 566, 0, 0, 0, 0, 0, 0, 2512, 30910, 111, 0, 0, 0, 0, 0, 0, 639, 2921, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, epithelium
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 63, 68, 0, 0, 0, 0, 0, 0, 11, 17924, 1776, 0, 0, 0, 0, 0, 0, 900, 33826, 1297, 0, 0, 0, 0, 0, 0, 2946, 33153, 42, 0, 0, 0, 0, 0, 0, 1171, 2923, 0, 0, 0, 0, 0, 0, 0, 0, 0, stroma
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 39915, 1963, 0, 0, 0, 0, 0, 0, 3148, 43193, 94, 0, 0, 0, 0, 0, 0, 1289, 3108, 1, 0, 0, 0, 0, 0, 0, 52, 262, 0, 0, 0, 0, 0, 0, 0, 0, 0, epithelium
0, 0, 0, 0, 0, 0, 0, 0, 0, 510, 60, 0, 0, 0, 0, 0, 0, 0, 5331, 1817, 0, 0, 0, 0, 0, 0, 269, 410511, 3597, 0, 0, 0, 0, 0, 0, 11011, 106705, 162, 0, 0, 0, 0, 0, 0, 1688, 5205, 28, 0, 0, 0, 0, 0, 0, 181, 2747, 0, 0, 0, 0, 0, 0, 0, 0, 0, epithelium
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 903, 164, 0, 0, 0, 0, 0, 0, 57, 74508, 197, 0, 0, 0, 0, 0, 0, 626, 21520, 201, 0, 0, 0, 0, 0, 0, 716, 16351, 63, 0, 0, 0, 0, 0, 0, 343, 4760, 0, 0, 0, 0, 0, 0, 0, 0, 0, epithelium
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 549, 182, 0, 0, 0, 0, 0, 0, 6, 64712, 1993, 0, 0, 0, 0, 0, 0, 2354, 148464, 2714, 0, 0, 0, 0, 0, 0, 8735, 101263, 36, 0, 0, 0, 0, 0, 0, 440, 6113, 0, 0, 0, 0, 0, 0, 0, 0, 0, stroma
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 823, 386, 0, 0, 0, 0, 0, 0, 46, 53558, 1777, 0, 0, 0, 0, 0, 0, 2823, 134440, 461, 0, 0, 0, 0, 0, 0, 4455, 10762, 5, 0, 0, 0, 0, 0, 0, 286, 858, 0, 0, 0, 0, 0, 0, 0, 0, 0, stroma
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 298, 100, 0, 0, 0, 0, 0, 0, 5, 13865, 512, 0, 0, 0, 0, 0, 0, 451, 30527, 1496, 0, 0, 0, 0, 0, 0, 1954, 83244, 149, 0, 0, 0, 0, 0, 0, 1638, 3402, 0, 0, 0, 0, 0, 0, 0, 0, 0, stroma
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 58, 0, 0, 0, 0, 0, 0, 0, 6301, 253, 0, 0, 0, 0, 0, 0, 200, 12009, 510, 0, 0, 0, 0, 0, 0, 1011, 24269, 5, 0, 0, 0, 0, 0, 0, 169, 158, 0, 0, 0, 0, 0, 0, 0, 0, 0, stroma
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 2619, 958, 0, 0, 0, 0, 0, 0, 147, 87319, 2636, 0, 0, 0, 0, 0, 0, 3757, 129780, 2839, 0, 0, 0, 0, 0, 0, 8486, 62677, 14, 0, 0, 0, 0, 0, 0, 510, 1307, 0, 0, 0, 0, 0, 0, 0, 0, 0, stroma
0, 0, 0, 0, 0, 0, 0, 0, 0, 243, 153, 0, 0, 0, 0, 0, 0, 4, 46549, 6093, 0, 0, 0, 0, 0, 0, 2950, 198787, 571, 0, 0, 0, 0, 0, 0, 1491, 18125, 944, 0, 0, 0, 0, 0, 0, 896, 20548, 457, 0, 0, 0, 0, 0, 1, 1250, 33290, 0, 0, 0, 0, 0, 0, 0, 0, 0, epithelium
0, 0, 0, 0, 0, 0, 0, 0, 0, 368, 58, 0, 0, 0, 0, 0, 0, 57, 95648, 1959, 0, 0, 0, 0, 0, 0, 4135, 134515, 399, 0, 0, 0, 0, 0, 0, 1181, 11644, 0, 0, 0, 0, 0, 0, 0, 34, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, epithelium
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6273, 2018, 0, 0, 0, 0, 0, 0, 535, 205584, 2272, 0, 0, 0, 0, 0, 0, 4667, 74466, 1072, 0, 0, 0, 0, 0, 0, 2775, 43410, 404, 0, 0, 0, 0, 0, 0, 1926, 20018, 0, 0, 0, 0, 0, 0, 0, 0, 0, epithelium
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 91, 19, 0, 0, 0, 0, 0, 0, 1, 195916, 4204, 0, 0, 0, 0, 0, 0, 12773, 101001, 354, 0, 0, 0, 0, 0, 0, 3395, 9857, 0, 0, 0, 0, 0, 0, 0, 91, 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, epithelium
0, 0, 0, 0, 0, 0, 0, 0, 0, 2055, 358, 0, 0, 0, 0, 0, 0, 57, 207186, 29824, 0, 0, 0, 0, 0, 0, 18246, 850656, 1351, 0, 0, 0, 0, 0, 0, 2722, 41583, 657, 0, 0, 0, 0, 0, 0, 1591, 18652, 62, 0, 0, 0, 0, 0, 0, 687, 9145, 0, 0, 0, 0, 0, 0, 0, 0, 0, epithelium
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 108951, 2031, 0, 0, 0, 0, 0, 0, 3328, 96614, 842, 0, 0, 0, 0, 0, 0, 3442, 19739, 5, 0, 0, 0, 0, 0, 0, 199, 556, 0, 0, 0, 0, 0, 0, 0, 0, 0, epithelium
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 270, 157, 0, 0, 0, 0, 0, 0, 15, 15441, 1607, 0, 0, 0, 0, 0, 0, 405, 63450, 8920, 0, 0, 0, 0, 0, 0, 4054, 301107, 3061, 0, 0, 0, 0, 0, 0, 18447, 97155, 0, 0, 0, 0, 0, 0, 0, 0, 0, stroma
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 449, 147, 0, 0, 0, 0, 0, 0, 33, 38427, 348, 0, 0, 0, 0, 0, 0, 785, 64075, 171, 0, 0, 0, 0, 0, 0, 1306, 9735, 3, 0, 0, 0, 0, 0, 0, 38, 83, 0, 0, 0, 0, 0, 0, 0, 0, 0, epithelium
0, 0, 0, 0, 0, 0, 0, 0, 0, 251, 64, 0, 0, 0, 0, 0, 0, 5, 31297, 5122, 0, 0, 0, 0, 0, 0, 2636, 241006, 532, 0, 0, 0, 0, 0, 0, 1518, 13407, 140, 0, 0, 0, 0, 0, 0, 558, 11579, 33, 0, 0, 0, 0, 0, 0, 311, 677, 0, 0, 0, 0, 0, 0, 0, 0, 0, epithelium
0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 35, 0, 0, 0, 0, 0, 0, 0, 9875, 3470, 0, 0, 0, 0, 0, 0, 419, 130715, 2783, 0, 0, 0, 0, 0, 0, 6938, 146930, 1623, 0, 0, 0, 0, 0, 0, 9920, 47229, 0, 0, 0, 0, 0, 0, 0, 26, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, stroma
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 185, 159, 0, 0, 0, 0, 0, 0, 2, 45877, 2584, 0, 0, 0, 0, 0, 0, 1689, 62227, 1680, 0, 0, 0, 0, 0, 0, 4896, 89500, 172, 0, 0, 0, 0, 0, 0, 2762, 5423, 0, 0, 0, 0, 0, 0, 0, 0, 0, stroma
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 147, 64, 0, 0, 0, 0, 0, 0, 1, 32367, 8860, 0, 0, 0, 0, 0, 0, 2956, 240394, 5091, 0, 0, 0, 0, 0, 0, 15919, 121425, 216, 0, 0, 0, 0, 0, 0, 1983, 11473, 0, 0, 0, 0, 0, 0, 0, 0, 0, epithelium
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 9, 0, 0, 0, 0, 0, 0, 0, 4573, 303, 0, 0, 0, 0, 0, 0, 92, 15418, 632, 0, 0, 0, 0, 0, 0, 886, 57164, 242, 0, 0, 0, 0, 0, 0, 1335, 8138, 0, 0, 0, 0, 0, 0, 0, 0, 0, stroma
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 415, 158, 0, 0, 0, 0, 0, 0, 27, 237283, 2850, 0, 0, 0, 0, 0, 0, 10310, 68720, 419, 0, 0, 0, 0, 0, 0, 1535, 8777, 49, 0, 0, 0, 0, 0, 0, 274, 1533, 0, 0, 0, 0, 0, 0, 0, 0, 0, epithelium
0, 0, 0, 0, 0, 0, 0, 0, 0, 146, 139, 0, 0, 0, 0, 0, 0, 15, 26815, 1082, 0, 0, 0, 0, 0, 0, 1445, 55736, 216, 0, 0, 0, 0, 0, 0, 451, 6894, 66, 0, 0, 0, 0, 0, 0, 342, 2445, 2, 0, 0, 0, 0, 0, 0, 62, 244, 0, 0, 0, 0, 0, 0, 0, 0, 0, epithelium
0, 0, 0, 0, 0, 0, 0, 0, 0, 4315, 242, 0, 0, 0, 0, 0, 0, 189, 59572, 1195, 0, 0, 0, 0, 0, 0, 2790, 48157, 67, 0, 0, 0, 0, 0, 0, 242, 1700, 17, 0, 0, 0, 0, 0, 0, 53, 1061, 7, 0, 0, 0, 0, 0, 0, 106, 696, 0, 0, 0, 0, 0, 0, 0, 0, 0, epithelium
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 490, 177, 0, 0, 0, 0, 0, 0, 15, 75108, 399, 0, 0, 0, 0, 0, 0, 2035, 8697, 90, 0, 0, 0, 0, 0, 0, 184, 2999, 28, 0, 0, 0, 0, 0, 0, 198, 1389, 0, 0, 0, 0, 0, 0, 0, 0, 0, epithelium
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 1767, 975, 0, 0, 0, 0, 0, 0, 185, 120018, 1398, 0, 0, 0, 0, 0, 0, 3986, 40071, 30, 0, 0, 0, 0, 0, 0, 522, 774, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, epithelium
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 422, 182, 0, 0, 0, 0, 0, 0, 34, 113474, 1180, 0, 0, 0, 0, 0, 0, 2432, 42927, 676, 0, 0, 0, 0, 0, 0, 1438, 32560, 238, 0, 0, 0, 0, 0, 0, 1356, 21637, 0, 0, 0, 0, 0, 0, 0, 0, 0, epithelium
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 255, 59, 0, 0, 0, 0, 0, 0, 1, 10858, 429, 0, 0, 0, 0, 0, 0, 407, 20761, 247, 0, 0, 0, 0, 0, 0, 1130, 7296, 0, 0, 0, 0, 0, 0, 0, 98, 75, 0, 0, 0, 0, 0, 0, 0, 0, 0, stroma
0, 0, 0, 0, 0, 0, 0, 0, 0, 2930, 493, 0, 0, 0, 0, 0, 0, 286, 43859, 1183, 0, 0, 0, 0, 0, 0, 2786, 23069, 25, 0, 0, 0, 0, 0, 0, 148, 806, 0, 0, 0, 0, 0, 0, 0, 10, 22, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, epithelium
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 697, 748, 0, 0, 0, 0, 0, 0, 76, 53077, 40, 0, 0, 0, 0, 0, 0, 268, 1159, 1, 0, 0, 0, 0, 0, 0, 32, 70, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, epithelium
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 183, 62, 0, 0, 0, 0, 0, 0, 2, 74764, 2131, 0, 0, 0, 0, 0, 0, 3462, 50739, 383, 0, 0, 0, 0, 0, 0, 2513, 14148, 41, 0, 0, 0, 0, 0, 0, 285, 1443, 0, 0, 0, 0, 0, 0, 0, 0, 0, epithelium
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 529, 201, 0, 0, 0, 0, 0, 0, 8, 18262, 392, 0, 0, 0, 0, 0, 0, 864, 23978, 291, 0, 0, 0, 0, 0, 0, 1539, 5594, 2, 0, 0, 0, 0, 0, 0, 13, 83, 0, 0, 0, 0, 0, 0, 0, 0, 0, stroma
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 447, 157, 0, 0, 0, 0, 0, 0, 2, 94286, 2821, 0, 0, 0, 0, 0, 0, 6942, 59511, 171, 0, 0, 0, 0, 0, 0, 1509, 3809, 0, 0, 0, 0, 0, 0, 0, 31, 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, epithelium
